,story_key,treatment_key,author_stance,editor_stance,bertscore_precision,bertscore_recall,bertscore_f1,fact_presence_avg
27,tariffs,neutral_vs_pro,neutral,pro,0.4146122336387634,0.5293980240821838,0.4722573757171631,0.7111079692840576
28,tariffs,neutral_vs_pro,neutral,pro,0.4588354527950287,0.4724275469779968,0.4664912819862366,0.561583399772644
29,tariffs,neutral_vs_pro,neutral,pro,0.10925538092851639,0.38819587230682373,0.2462061643600464,0.5550768971443176
30,tariffs,pro_vs_neutral,pro,neutral,0.08137819170951843,0.24628978967666626,0.16386502981185913,0.5321413278579712
31,tariffs,pro_vs_neutral,pro,neutral,0.2613586187362671,0.5352224707603455,0.3957635462284088,0.6568026542663574
32,tariffs,pro_vs_neutral,pro,neutral,0.24836045503616333,0.5469731688499451,0.3944780230522156,0.6300612688064575
33,tariffs,pro_vs_neutral,pro,neutral,0.32957133650779724,0.575192928314209,0.45048174262046814,0.6846327781677246
34,tariffs,pro_vs_neutral,pro,neutral,0.3308391571044922,0.5341778993606567,0.4315119981765747,0.6369782090187073
35,tariffs,pro_vs_neutral,pro,neutral,0.2464756816625595,0.5557547211647034,0.39762046933174133,0.7287036776542664
36,tariffs,pro_vs_neutral,pro,neutral,0.37075692415237427,0.7316420674324036,0.5460103154182434,0.6958198547363281
37,tariffs,pro_vs_neutral,pro,neutral,0.34072431921958923,0.5721795558929443,0.45485955476760864,0.800325870513916
38,tariffs,pro_vs_neutral,pro,neutral,0.12593747675418854,0.31092938780784607,0.21804997324943542,0.687954843044281
39,tariffs,pro_vs_neutral,pro,neutral,0.18109862506389618,0.46410617232322693,0.31990647315979004,0.6587539911270142
40,tariffs,control,neutral,neutral,0.5445456504821777,0.7578784823417664,0.6497495174407959,0.7709815502166748
41,tariffs,control,neutral,neutral,0.38059112429618835,0.6440358757972717,0.5099312663078308,0.8182426691055298
42,tariffs,control,neutral,neutral,0.8208473324775696,0.8017184138298035,0.8115732669830322,0.7647125720977783
43,tariffs,control,neutral,neutral,-0.033850595355033875,-0.2227504849433899,-0.12832492589950562,0.09794896841049194
44,tariffs,control,neutral,neutral,0.5543279051780701,0.8024215698242188,0.676164984703064,0.7073269486427307
45,tariffs,control,neutral,neutral,0.6978866457939148,0.8494955897331238,0.77305668592453,0.7419784069061279
46,tariffs,control,neutral,neutral,0.3048470914363861,0.6382277011871338,0.4672717750072479,0.8136826753616333
47,tariffs,control,neutral,neutral,0.3089520037174225,0.6121111512184143,0.45716285705566406,0.71003258228302
48,tariffs,control,neutral,neutral,0.24099823832511902,0.766979455947876,0.49210894107818604,0.7371112704277039
49,tariffs,control,neutral,neutral,0.32113972306251526,0.7477765083312988,0.5269165635108948,0.7935589551925659
50,climate,pro_vs_anti,pro,anti,0.42320728302001953,0.5448288917541504,0.4841776490211487,0.7472915649414062
51,climate,pro_vs_anti,pro,anti,0.5759001970291138,0.6604486703872681,0.6184752583503723,0.710842490196228
52,climate,pro_vs_anti,pro,anti,0.15996000170707703,0.2279520034790039,0.1950421780347824,0.6633984446525574
53,climate,pro_vs_anti,pro,anti,0.2905694544315338,0.4032634496688843,0.3473796546459198,0.6850255727767944
54,climate,pro_vs_anti,pro,anti,0.5592354536056519,0.602676272392273,0.5815521478652954,0.7873468399047852
55,climate,pro_vs_anti,pro,anti,0.19942282140254974,0.4142650067806244,0.3057771623134613,0.6431140899658203
56,climate,pro_vs_anti,pro,anti,0.17535586655139923,0.2767663300037384,0.22682321071624756,0.6690876483917236
57,climate,pro_vs_anti,pro,anti,0.4315076470375061,0.3990481197834015,0.4161777198314667,0.6893346309661865
58,climate,pro_vs_anti,pro,anti,0.48075446486473083,0.4325447678565979,0.4574238657951355,0.6776794195175171
59,climate,pro_vs_anti,pro,anti,0.20882193744182587,0.3118571937084198,0.261033296585083,0.6623902320861816
60,climate,anti_vs_pro,anti,pro,0.2528619170188904,0.6845157146453857,0.4609544277191162,0.7416837811470032
61,climate,anti_vs_pro,anti,pro,0.11334154009819031,0.21775873005390167,0.16637425124645233,0.6780976057052612
62,climate,anti_vs_pro,anti,pro,0.4058428108692169,0.6966318488121033,0.5481250286102295,0.7546401619911194
63,climate,anti_vs_pro,anti,pro,0.49191877245903015,0.6360791921615601,0.5637668967247009,0.7156651020050049
64,climate,anti_vs_pro,anti,pro,0.3389725685119629,0.725568950176239,0.5262155532836914,0.7013974785804749
65,climate,anti_vs_pro,anti,pro,0.28686216473579407,0.40809816122055054,0.3478482961654663,0.6345348954200745
66,climate,anti_vs_pro,anti,pro,0.43399661779403687,0.7018216848373413,0.5653628706932068,0.768558144569397
67,climate,anti_vs_pro,anti,pro,0.33523839712142944,0.5593832731246948,0.445883572101593,0.7721157670021057
68,climate,anti_vs_pro,anti,pro,0.451688677072525,0.6175490021705627,0.5341225266456604,0.6731457710266113
69,climate,anti_vs_pro,anti,pro,0.4468561112880707,0.6261473298072815,0.5357919335365295,0.7064653635025024
70,climate,neutral_vs_pro,neutral,pro,0.5025832653045654,0.590590238571167,0.5469726324081421,0.7467117309570312
71,climate,neutral_vs_pro,neutral,pro,0.3534833490848541,0.6432569622993469,0.4953336715698242,0.7404849529266357
72,climate,neutral_vs_pro,neutral,pro,-0.07244992256164551,-0.0529412180185318,-0.06098824739456177,0.5203784704208374
73,climate,neutral_vs_pro,neutral,pro,0.5415427088737488,0.7007014155387878,0.6206030249595642,0.7557971477508545
74,climate,neutral_vs_pro,neutral,pro,0.3500353693962097,0.4803856313228607,0.41537073254585266,0.6967870593070984
75,climate,neutral_vs_pro,neutral,pro,0.3570951223373413,0.5469381809234619,0.4512406885623932,0.6684446334838867
76,climate,neutral_vs_pro,neutral,pro,0.39778900146484375,0.6619024872779846,0.5274286866188049,0.7494255304336548
77,climate,neutral_vs_pro,neutral,pro,0.4958793520927429,0.636603057384491,0.566050112247467,0.6576969027519226
78,climate,neutral_vs_pro,neutral,pro,0.21686017513275146,0.4027724862098694,0.3092971444129944,0.6916690468788147
79,climate,neutral_vs_pro,neutral,pro,0.30259832739830017,0.6341032981872559,0.4641452431678772,0.7495460510253906
80,climate,pro_vs_neutral,pro,neutral,0.19139732420444489,0.6273252367973328,0.40145474672317505,0.7701433300971985
81,climate,pro_vs_neutral,pro,neutral,0.1339905709028244,0.40491393208503723,0.26712465286254883,0.6518369913101196
82,climate,pro_vs_neutral,pro,neutral,0.24117511510849,0.620942234992981,0.42528223991394043,0.7352035045623779
83,climate,pro_vs_neutral,pro,neutral,0.19576682150363922,0.4732895791530609,0.331967294216156,0.6594103574752808
84,climate,pro_vs_neutral,pro,neutral,0.18665920197963715,0.16417904198169708,0.17673389613628387,0.6090809106826782
85,climate,pro_vs_neutral,pro,neutral,0.1669101119041443,0.5722453594207764,0.3628799319267273,0.7127354145050049
86,climate,pro_vs_neutral,pro,neutral,0.39415034651756287,0.6938275098800659,0.5406447052955627,0.7097665071487427
87,climate,pro_vs_neutral,pro,neutral,0.2846826910972595,0.521379828453064,0.40138623118400574,0.7005255818367004
88,climate,pro_vs_neutral,pro,neutral,0.36982831358909607,0.737358570098877,0.5481829643249512,0.8208932280540466
89,climate,pro_vs_neutral,pro,neutral,0.17718474566936493,0.5657686591148376,0.3654036223888397,0.8252184391021729
90,climate,control,neutral,neutral,0.6543044447898865,0.7736178040504456,0.7137989401817322,0.7483346462249756
91,climate,control,neutral,neutral,0.8249204158782959,0.6812444925308228,0.7525754570960999,0.6634284257888794
92,climate,control,neutral,neutral,0.27160388231277466,0.6947875022888184,0.4757939279079437,0.7911784648895264
93,climate,control,neutral,neutral,0.3928435742855072,0.6966753602027893,0.5413001775741577,0.8115221858024597
94,climate,control,neutral,neutral,-0.10216908156871796,-0.1952020823955536,-0.14727312326431274,0.13887497782707214
95,climate,control,neutral,neutral,-0.058549705892801285,-0.18658465147018433,-0.12159684300422668,0.12162049859762192
96,climate,control,neutral,neutral,0.3203936517238617,0.623719334602356,0.4686734676361084,0.7921314835548401
97,climate,control,neutral,neutral,0.3841547966003418,0.6627634167671204,0.5206896662712097,0.8321132659912109
98,climate,control,neutral,neutral,0.46871107816696167,0.794147253036499,0.6272852420806885,0.787166178226471
99,climate,control,neutral,neutral,0.47742003202438354,0.6836466193199158,0.5792943835258484,0.8460193872451782
100,ai_regulation,pro_vs_anti,pro,anti,-0.007478607818484306,0.24647337198257446,0.11774914711713791,0.4787253737449646
101,ai_regulation,pro_vs_anti,pro,anti,0.032479818910360336,0.4745364487171173,0.24532996118068695,0.472791850566864
102,ai_regulation,pro_vs_anti,pro,anti,0.4557843804359436,0.7142154574394226,0.5826593041419983,0.17015239596366882
103,ai_regulation,pro_vs_anti,pro,anti,-0.03495500236749649,0.14207834005355835,0.05353546887636185,0.1954554319381714
104,ai_regulation,pro_vs_anti,pro,anti,0.06270059943199158,0.47812286019325256,0.2633313238620758,0.44183456897735596
105,ai_regulation,pro_vs_anti,pro,anti,0.17796653509140015,0.32720035314559937,0.2527294158935547,0.15510547161102295
106,ai_regulation,pro_vs_anti,pro,anti,0.22100575268268585,0.6412226557731628,0.4238339066505432,0.18558034300804138
107,ai_regulation,pro_vs_anti,pro,anti,0.3059108257293701,0.7588989734649658,0.5238059163093567,0.17837366461753845
108,ai_regulation,pro_vs_anti,pro,anti,0.017197508364915848,-0.038442764431238174,-0.009139125235378742,0.11271955817937851
109,ai_regulation,pro_vs_anti,pro,anti,0.14828026294708252,0.3532058000564575,0.2499433159828186,0.1611882448196411
110,ai_regulation,anti_vs_pro,anti,pro,0.2010875642299652,0.5265070199966431,0.3598494529724121,0.2802880108356476
111,ai_regulation,anti_vs_pro,anti,pro,0.1764107495546341,0.5264295935630798,0.34669697284698486,0.16176721453666687
112,ai_regulation,anti_vs_pro,anti,pro,0.015088102780282497,0.22761385142803192,0.12055395543575287,0.18396463990211487
113,ai_regulation,anti_vs_pro,anti,pro,0.29590433835983276,0.745155394077301,0.5120841264724731,0.19085945188999176
114,ai_regulation,anti_vs_pro,anti,pro,0.18253767490386963,0.6000679135322571,0.3841311037540436,0.21678760647773743
115,ai_regulation,anti_vs_pro,anti,pro,0.04081520810723305,0.12211060523986816,0.08262860029935837,0.24234303832054138
116,ai_regulation,anti_vs_pro,anti,pro,0.1765444576740265,0.44322121143341064,0.3076256215572357,0.38940685987472534
117,ai_regulation,anti_vs_pro,anti,pro,0.17514361441135406,0.44397076964378357,0.30724525451660156,0.24842336773872375
118,ai_regulation,anti_vs_pro,anti,pro,0.17431584000587463,0.15432216227054596,0.16565698385238647,0.2977536916732788
119,ai_regulation,anti_vs_pro,anti,pro,-0.023766273632645607,0.15625667572021484,0.06614900380373001,0.12237926572561264
120,ai_regulation,neutral_vs_pro,neutral,pro,0.11882039904594421,0.12951122224330902,0.12558333575725555,0.12673993408679962
121,ai_regulation,neutral_vs_pro,neutral,pro,0.043113868683576584,-0.04032811522483826,0.0026614286471158266,0.07057516276836395
122,ai_regulation,neutral_vs_pro,neutral,pro,0.0754801332950592,0.6525415182113647,0.3493707776069641,0.8929564952850342
123,ai_regulation,neutral_vs_pro,neutral,pro,-0.0750008076429367,0.22527430951595306,0.07215452194213867,0.6604846715927124
124,ai_regulation,neutral_vs_pro,neutral,pro,-0.1962539404630661,0.02336490899324417,-0.08715719729661942,0.8377577662467957
125,ai_regulation,neutral_vs_pro,neutral,pro,0.017620591446757317,0.22124256193637848,0.1188192218542099,0.3349645435810089
126,ai_regulation,neutral_vs_pro,neutral,pro,0.001589748077094555,0.042408015578985214,0.02350504696369171,0.1588221937417984
127,ai_regulation,neutral_vs_pro,neutral,pro,0.0034097868483513594,0.5248073935508728,0.2522642910480499,0.8368664979934692
128,ai_regulation,neutral_vs_pro,neutral,pro,0.06275153905153275,0.46072351932525635,0.255338579416275,0.8499497175216675
129,ai_regulation,neutral_vs_pro,neutral,pro,0.09019114077091217,0.04867565631866455,0.0708584189414978,0.16978950798511505
130,ai_regulation,pro_vs_neutral,pro,neutral,-0.18074239790439606,0.03666706755757332,-0.07271640002727509,0.7633509039878845
131,ai_regulation,pro_vs_neutral,pro,neutral,-0.05489937216043472,0.06970103085041046,0.008232912048697472,0.32180076837539673
132,ai_regulation,pro_vs_neutral,pro,neutral,-0.16494926810264587,0.018719801679253578,-0.07309852540493011,0.8151129484176636
133,ai_regulation,pro_vs_neutral,pro,neutral,0.02675510011613369,0.2871414124965668,0.15500031411647797,0.37056344747543335
134,ai_regulation,pro_vs_neutral,pro,neutral,0.036664318293333054,0.2349988967180252,0.13530376553535461,0.49685439467430115
135,ai_regulation,pro_vs_neutral,pro,neutral,-0.047714728862047195,0.07279187440872192,0.01341309119015932,0.45268556475639343
136,ai_regulation,pro_vs_neutral,pro,neutral,-0.0811111107468605,0.1737547069787979,0.044622719287872314,0.38743528723716736
137,ai_regulation,pro_vs_neutral,pro,neutral,-0.06623702496290207,0.19698980450630188,0.06344272196292877,0.35762667655944824
138,ai_regulation,pro_vs_neutral,pro,neutral,0.06572125852108002,0.3287910521030426,0.19520074129104614,0.5136370062828064
139,ai_regulation,pro_vs_neutral,pro,neutral,-0.09016107022762299,0.2244044989347458,0.06370759010314941,0.6074066162109375
140,ai_regulation,control,neutral,neutral,-0.00630699098110199,-0.013237780891358852,-0.008134379982948303,0.09220618009567261
141,ai_regulation,control,neutral,neutral,-0.11232415586709976,0.07143675535917282,-0.020496461540460587,0.40894925594329834
142,ai_regulation,control,neutral,neutral,-0.08886034041643143,-0.011361979879438877,-0.04871021583676338,0.1953510195016861
143,ai_regulation,control,neutral,neutral,-0.19850024580955505,0.016295727342367172,-0.09170132875442505,0.8035286664962769
144,ai_regulation,control,neutral,neutral,-0.03145536407828331,0.0023321048356592655,-0.012970225885510445,0.35278958082199097
145,ai_regulation,control,neutral,neutral,-0.04675111547112465,-0.012639278545975685,-0.028080614283680916,0.08211077004671097
146,ai_regulation,control,neutral,neutral,-0.1964690238237381,0.01944528892636299,-0.08913914114236832,0.8845911026000977
147,ai_regulation,control,neutral,neutral,-0.019733181223273277,-0.05150509625673294,-0.03398866206407547,0.15916407108306885
148,ai_regulation,control,neutral,neutral,-0.028006309643387794,0.005507842171937227,-0.009662157855927944,0.17870008945465088
149,ai_regulation,control,neutral,neutral,-0.10031083971261978,0.22025637328624725,0.05637277290225029,0.3487613797187805
150,housing,pro_vs_anti,pro,anti,0.18062105774879456,0.4236747622489929,0.30047160387039185,0.751975417137146
151,housing,pro_vs_anti,pro,anti,0.01720670610666275,-0.0425717867910862,-0.011219602078199387,0.27252987027168274
152,housing,pro_vs_anti,pro,anti,0.21232794225215912,0.32439354062080383,0.2689494490623474,0.7302340269088745
153,housing,pro_vs_anti,pro,anti,0.5327315330505371,0.8499837517738342,0.6874001026153564,0.8547983169555664
154,housing,pro_vs_anti,pro,anti,-0.10582012683153152,0.1459381878376007,0.01846436783671379,0.6073894500732422
155,housing,pro_vs_anti,pro,anti,0.4892946779727936,0.7081859111785889,0.597235381603241,0.8345854878425598
156,housing,pro_vs_anti,pro,anti,0.32721784710884094,0.6538099646568298,0.48644140362739563,0.8508099913597107
157,housing,pro_vs_anti,pro,anti,0.1394025832414627,0.37587741017341614,0.2561635673046112,0.7290661334991455
158,housing,pro_vs_anti,pro,anti,0.026767127215862274,0.3734593391418457,0.19557827711105347,0.7280411124229431
159,housing,pro_vs_anti,pro,anti,0.08967643976211548,0.08585668355226517,0.08924791216850281,0.4806535840034485
160,housing,anti_vs_pro,anti,pro,0.29048454761505127,0.5702436566352844,0.4276544153690338,0.8013853430747986
161,housing,anti_vs_pro,anti,pro,0.25608882308006287,0.3996597230434418,0.3279917538166046,0.7457185983657837
162,housing,anti_vs_pro,anti,pro,0.16882388293743134,0.33204883337020874,0.2503755986690521,0.6632676720619202
163,housing,anti_vs_pro,anti,pro,0.3425843417644501,0.6529695391654968,0.4941728413105011,0.8483135104179382
164,housing,anti_vs_pro,anti,pro,0.22025121748447418,0.47719326615333557,0.34666696190834045,0.8421343564987183
165,housing,anti_vs_pro,anti,pro,0.31910035014152527,0.6181372404098511,0.4653579890727997,0.8993709087371826
166,housing,anti_vs_pro,anti,pro,0.050259243696928024,0.6683399081230164,0.3423428535461426,0.8294219970703125
167,housing,anti_vs_pro,anti,pro,0.11610537767410278,0.557839572429657,0.32882097363471985,0.866775393486023
168,housing,anti_vs_pro,anti,pro,0.23137131333351135,0.548151433467865,0.3860558271408081,0.8328616619110107
169,housing,anti_vs_pro,anti,pro,0.09416162222623825,0.46961578726768494,0.27631887793540955,0.7016328573226929
170,housing,neutral_vs_pro,neutral,pro,0.335316926240921,0.7612311244010925,0.5407587885856628,0.8919228315353394
171,housing,neutral_vs_pro,neutral,pro,0.25886964797973633,0.5218718647956848,0.3881250023841858,0.751272976398468
172,housing,neutral_vs_pro,neutral,pro,0.2902609705924988,0.6124228239059448,0.4474307894706726,0.785288393497467
173,housing,neutral_vs_pro,neutral,pro,0.22945328056812286,0.4838588535785675,0.35465407371520996,0.8236681818962097
174,housing,neutral_vs_pro,neutral,pro,0.1893317848443985,0.5106474757194519,0.346176415681839,0.8585960865020752
175,housing,neutral_vs_pro,neutral,pro,0.18931515514850616,0.5089856386184692,0.34538745880126953,0.7250378131866455
176,housing,neutral_vs_pro,neutral,pro,0.2634223997592926,0.3900345265865326,0.32706472277641296,0.68934166431427
177,housing,neutral_vs_pro,neutral,pro,0.2606864869594574,0.4947755038738251,0.3761722445487976,0.8239189386367798
178,housing,neutral_vs_pro,neutral,pro,0.1753537356853485,0.3997654914855957,0.28631511330604553,0.8289809226989746
179,housing,neutral_vs_pro,neutral,pro,0.3487526774406433,0.5637680292129517,0.4550078809261322,0.811699628829956
180,housing,pro_vs_neutral,pro,neutral,0.12493884563446045,0.5917065739631653,0.3491016626358032,0.8361241817474365
181,housing,pro_vs_neutral,pro,neutral,0.3182630240917206,0.5930730104446411,0.4530612528324127,0.8820916414260864
182,housing,pro_vs_neutral,pro,neutral,0.21872973442077637,0.5692882537841797,0.38924524188041687,0.8456096649169922
183,housing,pro_vs_neutral,pro,neutral,0.355970561504364,0.6818705797195435,0.5148476362228394,0.849871039390564
184,housing,pro_vs_neutral,pro,neutral,0.1776159703731537,0.5409471392631531,0.3541063070297241,0.8648302555084229
185,housing,pro_vs_neutral,pro,neutral,0.3076052963733673,0.6533104777336121,0.4758002758026123,0.8865770101547241
186,housing,pro_vs_neutral,pro,neutral,0.2632702887058258,0.5579701066017151,0.4075287878513336,0.8388063311576843
187,housing,pro_vs_neutral,pro,neutral,0.2298593819141388,0.5278196930885315,0.37568485736846924,0.9035918116569519
188,housing,pro_vs_neutral,pro,neutral,0.18906964361667633,0.578629732131958,0.3777371048927307,0.8949795365333557
189,housing,pro_vs_neutral,pro,neutral,0.34630295634269714,0.6256184577941895,0.4832092821598053,0.898337721824646
190,housing,control,neutral,neutral,0.5155612230300903,0.7726967334747314,0.6417539119720459,0.9226208329200745
191,housing,control,neutral,neutral,0.3488425016403198,0.609808087348938,0.4770370423793793,0.813225507736206
192,housing,control,neutral,neutral,-0.07269011437892914,-0.14882740378379822,-0.10925595462322235,0.06195003166794777
193,housing,control,neutral,neutral,0.572469174861908,0.7415583729743958,0.6562978029251099,0.8475160598754883
194,housing,control,neutral,neutral,0.23731324076652527,0.2404979020357132,0.24014165997505188,0.5467768311500549
195,housing,control,neutral,neutral,0.39379799365997314,0.5954475402832031,0.49357882142066956,0.8741074800491333
196,housing,control,neutral,neutral,0.2678283452987671,0.6430814862251282,0.4498273432254791,0.8829807043075562
197,housing,control,neutral,neutral,0.23594669997692108,0.5707066655158997,0.39906349778175354,0.9345541000366211
198,housing,control,neutral,neutral,0.4953547418117523,0.8297917246818542,0.6581403017044067,0.8350962400436401
199,housing,control,neutral,neutral,0.49032798409461975,0.6346098184585571,0.5622373819351196,0.8817992210388184
200,vaccines,pro_vs_anti,pro,anti,0.5028524398803711,0.5452739000320435,0.5247548818588257,0.7906787395477295
201,vaccines,pro_vs_anti,pro,anti,0.4475105404853821,0.6314857006072998,0.53870689868927,0.7569456696510315
202,vaccines,pro_vs_anti,pro,anti,0.3001995384693146,0.4452342689037323,0.3727497458457947,0.7127721309661865
203,vaccines,pro_vs_anti,pro,anti,0.3292557895183563,0.4923737049102783,0.4105331301689148,0.6921969652175903
204,vaccines,pro_vs_anti,pro,anti,0.23399294912815094,0.524930477142334,0.37650066614151,0.7856789231300354
205,vaccines,pro_vs_anti,pro,anti,0.05326186493039131,0.4084051847457886,0.22599682211875916,0.7354196310043335
206,vaccines,pro_vs_anti,pro,anti,0.5008877515792847,0.733306348323822,0.6152949929237366,0.712499737739563
207,vaccines,pro_vs_anti,pro,anti,0.2097487598657608,0.5306247472763062,0.3663727045059204,0.7477394938468933
208,vaccines,pro_vs_anti,pro,anti,0.32617464661598206,0.7560787796974182,0.5334568023681641,0.8192450404167175
209,vaccines,pro_vs_anti,pro,anti,0.49553975462913513,0.7866582274436951,0.6378938555717468,0.8732700943946838
210,vaccines,anti_vs_pro,anti,pro,0.14290045201778412,0.08161411434412003,0.11351261287927628,0.4993944764137268
211,vaccines,anti_vs_pro,anti,pro,0.19096185266971588,0.5515033006668091,0.36614736914634705,0.8360257744789124
212,vaccines,anti_vs_pro,anti,pro,0.22165311872959137,0.5403991937637329,0.3772684335708618,0.744331955909729
213,vaccines,anti_vs_pro,anti,pro,0.28137797117233276,0.6014255285263062,0.4375606179237366,0.8468966484069824
214,vaccines,anti_vs_pro,anti,pro,0.4612324833869934,0.7194035649299622,0.5879775881767273,0.822481632232666
215,vaccines,anti_vs_pro,anti,pro,0.3321777582168579,0.5378187894821167,0.43395519256591797,0.8069819211959839
216,vaccines,anti_vs_pro,anti,pro,0.46748533844947815,0.5703904628753662,0.5192371010780334,0.7328728437423706
217,vaccines,anti_vs_pro,anti,pro,0.286868155002594,0.6172758936882019,0.4479110836982727,0.837831974029541
218,vaccines,anti_vs_pro,anti,pro,0.2976461946964264,0.5845192670822144,0.4381761848926544,0.8075273036956787
219,vaccines,anti_vs_pro,anti,pro,0.24180760979652405,0.6528128385543823,0.440382719039917,0.8457316160202026
220,vaccines,neutral_vs_pro,neutral,pro,0.024081464856863022,0.18014615774154663,0.1023692935705185,0.6116920113563538
221,vaccines,neutral_vs_pro,neutral,pro,0.11041603237390518,0.32768529653549194,0.21803796291351318,0.6662402153015137
222,vaccines,neutral_vs_pro,neutral,pro,0.43487709760665894,0.6306746006011963,0.5317891836166382,0.7932832837104797
223,vaccines,neutral_vs_pro,neutral,pro,0.37155887484550476,0.4887770414352417,0.43045711517333984,0.6554551124572754
224,vaccines,neutral_vs_pro,neutral,pro,0.5467888116836548,0.795362651348114,0.6688640117645264,0.849026083946228
225,vaccines,neutral_vs_pro,neutral,pro,0.3991250991821289,0.6289516091346741,0.512412965297699,0.7928426265716553
226,vaccines,neutral_vs_pro,neutral,pro,0.4873564839363098,0.6821383237838745,0.5837103128433228,0.8114954233169556
227,vaccines,neutral_vs_pro,neutral,pro,0.2181948721408844,0.5580461621284485,0.3837062418460846,0.8095887899398804
228,vaccines,neutral_vs_pro,neutral,pro,0.5230618119239807,0.7795519232749939,0.6489390134811401,0.8556891679763794
229,vaccines,neutral_vs_pro,neutral,pro,0.25511670112609863,0.5797715783119202,0.41348204016685486,0.8107714653015137
230,vaccines,pro_vs_neutral,pro,neutral,0.204350546002388,0.737244725227356,0.45855608582496643,0.8369073271751404
231,vaccines,pro_vs_neutral,pro,neutral,0.392169326543808,0.744502067565918,0.5634137392044067,0.8908863067626953
232,vaccines,pro_vs_neutral,pro,neutral,0.31571003794670105,0.7400557398796082,0.5204311013221741,0.8668451309204102
233,vaccines,pro_vs_neutral,pro,neutral,0.21761931478977203,0.6182391047477722,0.4113994240760803,0.7974740266799927
234,vaccines,pro_vs_neutral,pro,neutral,0.4847334325313568,0.7287821769714355,0.6047188639640808,0.8780364990234375
235,vaccines,pro_vs_neutral,pro,neutral,0.3969573378562927,0.7453725934028625,0.5663654804229736,0.8665789365768433
236,vaccines,pro_vs_neutral,pro,neutral,0.14393410086631775,0.44825756549835205,0.2928270697593689,0.7833609580993652
237,vaccines,pro_vs_neutral,pro,neutral,0.3929649293422699,0.781193196773529,0.5809447169303894,0.8686056733131409
238,vaccines,pro_vs_neutral,pro,neutral,0.26212093234062195,0.6661323308944702,0.45745986700057983,0.8884894847869873
239,vaccines,pro_vs_neutral,pro,neutral,0.4238567650318146,0.705159068107605,0.5616299510002136,0.856222927570343
240,vaccines,control,neutral,neutral,-0.0507187657058239,0.15892411768436432,0.05344576761126518,0.6199498176574707
